detection_id,timestamp,platform,region,sport,event,event_multiplier,confidence_score,estimated_views,hour_of_day,day_of_week,month,enforcement_outcome,response_time_minutes,watermark_survived
39599a3a-53a0-4887-bc57-3f83706579ce,2024-02-27T16:00:00+00:00,Telegram,AE,Football,Premier League,2.0,0.9146,44078,16,1,2,takedown_successful,18,True
542bc882-efef-4b99-a0c7-5cb8b85bb66f,2023-07-18T15:00:00+00:00,Telegram,PK,Cricket,,1.0,0.8516,4136,15,1,7,takedown_successful,60,True
62ab94e5-3aeb-4edb-9dda-a2e26cea5ba3,2023-06-25T12:00:00+00:00,Telegram,IN,Basketball,NBA Playoffs,2.0,0.99,5427,12,6,6,takedown_successful,53,False
97bac907-e088-47b6-a390-a0892a4989c8,2024-05-15T19:00:00+00:00,Twitter/X,PK,Basketball,NBA Playoffs,2.0,0.8292,8739,19,2,5,takedown_successful,75,True
980b3c4d-9073-4fe4-bc61-ebe0cb274585,2023-06-02T22:00:00+00:00,YouTube,IN,F1,,1.0,0.8702,1956,22,4,6,content_removed_voluntarily,90,False
fab492e7-024e-4c38-8693-fca0ed616691,2024-04-08T12:00:00+00:00,TikTok,IN,Basketball,NBA Playoffs,2.0,0.7857,408,12,0,4,takedown_successful,62,True
134d3c2e-8695-4549-990c-902fc17aa9bb,2023-06-15T18:00:00+00:00,TikTok,GB,F1,,1.0,0.8374,7010,18,3,6,content_removed_voluntarily,81,True
f79aabd8-4eed-4aaa-a95f-e7fe7f68fb2a,2023-01-02T04:00:00+00:00,Facebook,PK,Cricket,,1.0,0.8899,2104,4,0,1,no_action,70,True
cd3c3289-92fc-4170-97f8-c10b8997e10f,2023-08-01T05:00:00+00:00,Facebook,TR,Cricket,,1.0,0.99,888,5,1,8,takedown_successful,23,True
a7e38a16-9516-462c-b67f-924d2e76e26c,2023-03-10T20:00:00+00:00,Telegram,ID,Cricket,IPL,3.0,0.8396,234,20,4,3,no_action,75,False
30a8b33a-b055-4b2a-a1f9-c8e9b55d30e3,2023-08-03T21:00:00+00:00,YouTube,DE,Football,Premier League,2.0,0.8563,1343,21,3,8,takedown_pending,107,True
c00358e7-905f-4934-ba6e-4106b1b267d3,2023-10-27T20:00:00+00:00,Discord,FR,Tennis,,1.0,0.8925,35607,20,4,10,takedown_successful,115,True
562ac63a-2c57-48c8-980b-516b5a760df2,2023-03-20T09:00:00+00:00,Telegram,IN,Cricket,IPL,3.0,0.9359,180,9,0,3,appeal_filed,120,True
e4fce2d2-894a-49da-b29e-eb59479256d3,2023-12-22T18:00:00+00:00,TikTok,PK,Cricket,,1.0,0.99,15704,18,4,12,no_action,83,True
4c6155db-0652-4465-b78b-df07ad0a60f7,2023-12-18T20:00:00+00:00,YouTube,GB,Football,Premier League,2.0,0.9274,1374,20,0,12,content_removed_voluntarily,22,True
de2f4a29-f253-4048-89a7-df2f5cc8e8cd,2023-08-21T16:00:00+00:00,Telegram,BR,Cricket,,1.0,0.8072,4841,16,0,8,takedown_pending,24,False
fb1d48de-a323-40fe-80b8-7a3ef3540040,2023-06-07T12:00:00+00:00,Telegram,PK,Cricket,,1.0,0.8767,3722,12,2,6,takedown_successful,45,True
978ee6f8-705d-45b0-adaa-faebb0fc97c1,2024-04-04T23:00:00+00:00,YouTube,IN,Cricket,IPL,3.0,0.931,4110,23,3,4,takedown_pending,38,True
ff651af8-ce20-4ca6-b873-09f8a32ca4ff,2023-10-24T20:00:00+00:00,Discord,TR,Boxing/MMA,,1.0,0.8593,2765,20,1,10,appeal_filed,15,True
c549efef-e768-4ca2-969e-618bf285a09c,2024-02-16T22:00:00+00:00,YouTube,IN,Cricket,,1.0,0.9131,9546,22,4,2,takedown_successful,120,True
8cc7b341-895c-4d59-94fb-dcfc59f73fd9,2023-07-20T05:00:00+00:00,Twitter/X,US,F1,,1.0,0.9592,2745,5,3,7,takedown_pending,8,False
bfb9f62c-4d66-4106-aef5-f7ad82c1ad75,2024-01-05T08:00:00+00:00,Twitter/X,BD,Football,Premier League,2.0,0.8679,954,8,4,1,no_action,112,True
9233fd22-2a03-4cce-9b37-8e8193a2562a,2023-08-09T22:00:00+00:00,Discord,AE,Football,Premier League,2.0,0.9466,497,22,2,8,takedown_pending,19,True
99f98328-3183-47c2-ab0e-e9e87b005473,2024-05-01T23:00:00+00:00,Telegram,ID,Basketball,NBA Playoffs,2.0,0.99,272,23,2,5,no_action,54,True
9c87afb5-827c-4e66-86e8-0b0fae13c2bc,2024-04-18T19:00:00+00:00,Facebook,IN,Tennis,,1.0,0.8572,14570,19,3,4,takedown_pending,64,True
f4abfd13-5545-4ccb-bae5-8c82bd19d22a,2024-04-19T01:00:00+00:00,Telegram,PK,F1,,1.0,0.9701,26218,1,4,4,appeal_filed,115,True
b90e71bd-473a-4254-ae8d-deb34df3a353,2023-07-03T22:00:00+00:00,TikTok,IN,Basketball,,1.0,0.6677,5072,22,0,7,takedown_pending,56,False
a764939f-55c1-46d4-9b8b-d1dfea372942,2024-05-02T21:00:00+00:00,YouTube,TR,Cricket,IPL,3.0,0.8893,414,21,3,5,takedown_successful,60,False
09629cb8-8ed7-4fd6-8786-b6a6159fb797,2023-05-19T09:00:00+00:00,Telegram,AE,Boxing/MMA,,1.0,0.8391,14697,9,4,5,takedown_pending,99,True
db841449-cdfe-4648-a9d8-ace8433cfb59,2023-04-07T21:00:00+00:00,YouTube,AR,Tennis,,1.0,0.932,7390,21,4,4,appeal_filed,89,True
5f1f7c1d-240c-4468-9b9b-e542354abb12,2023-12-27T00:00:00+00:00,YouTube,BD,Football,Premier League,2.0,0.7855,593,0,2,12,takedown_successful,25,True
142ecf97-97b1-4da5-ac74-f463499ffe4d,2024-06-22T20:00:00+00:00,Discord,BR,Football,FIFA World Cup,5.0,0.99,552,20,5,6,takedown_successful,57,False
e82fcdf8-a398-4695-b26b-031567748d5a,2024-06-19T09:00:00+00:00,YouTube,TR,Cricket,,1.0,0.965,7567,9,2,6,takedown_successful,11,True
375a4b13-2ce2-49e8-83b0-f68975530c1e,2023-04-25T01:00:00+00:00,YouTube,AE,Cricket,IPL,3.0,0.9691,5443,1,1,4,no_action,6,True
bbeba86e-f7b9-42aa-b5d9-791a21e1ad90,2023-01-11T21:00:00+00:00,Facebook,IN,Boxing/MMA,,1.0,0.9097,1600,21,2,1,takedown_pending,94,True
3da2c72a-910f-4cd0-accd-d5b1202e4970,2024-06-01T04:00:00+00:00,Twitter/X,NG,Football,FIFA World Cup,5.0,0.9483,30,4,5,6,takedown_successful,93,True
edd6f694-e050-4166-87fc-27656f20f1d8,2023-08-08T22:00:00+00:00,YouTube,US,Cricket,,1.0,0.8624,1743,22,1,8,takedown_successful,98,False
304d7f23-3c9f-4018-96e0-2f725a4a7978,2023-05-07T07:00:00+00:00,Telegram,NG,Basketball,NBA Playoffs,2.0,0.8462,3656,7,6,5,takedown_successful,15,True
5c5588f7-69ed-4e9d-9e94-6b50846574df,2024-04-12T21:00:00+00:00,TikTok,BR,Cricket,IPL,3.0,0.6864,530,21,4,4,content_removed_voluntarily,103,True
e55b80fa-84d1-4be5-958e-5edbddba07fc,2024-01-12T00:00:00+00:00,TikTok,US,Football,Premier League,2.0,0.99,3790,0,4,1,takedown_successful,51,True
b1bef81d-0c7e-4601-92bd-f41a75d2b581,2023-04-15T22:00:00+00:00,Instagram,IN,F1,,1.0,0.8232,203113,22,5,4,takedown_successful,92,True
747f5f1b-c620-4ec6-9777-6e35b130e865,2023-10-07T23:00:00+00:00,YouTube,US,F1,,1.0,0.9713,324,23,5,10,takedown_successful,63,True
a941ba13-0107-415a-9d94-45f2a1160855,2023-05-18T06:00:00+00:00,Telegram,IN,Football,Premier League,2.0,0.9574,6159,6,3,5,takedown_pending,13,True
651ff40e-27a2-407f-857f-53179632a65f,2024-06-16T21:00:00+00:00,Telegram,US,Football,FIFA World Cup,5.0,0.8663,857,21,6,6,content_removed_voluntarily,70,True
1fc2de69-8167-4deb-81b4-0a0558cf785b,2023-02-02T22:00:00+00:00,Telegram,AE,Tennis,,1.0,0.8597,114,22,3,2,content_removed_voluntarily,114,True
d514c5ef-2941-469f-a470-9adcc89937f2,2024-05-18T08:00:00+00:00,Discord,SA,Cricket,IPL,3.0,0.8876,17442,8,5,5,appeal_filed,74,True
b6840e5b-a81c-48d7-a2a5-b6c8571a1933,2023-06-10T03:00:00+00:00,Telegram,GB,Football,FIFA World Cup,5.0,0.8192,1355,3,5,6,takedown_pending,17,False
4bcf99c2-c941-463b-8d1a-682f6b133428,2023-12-24T19:00:00+00:00,Discord,GB,Football,Premier League,2.0,0.7579,2164,19,6,12,takedown_successful,31,True
e25f7599-0afe-465e-9ba8-3b1b107b11a3,2023-03-28T04:00:00+00:00,YouTube,PK,Cricket,IPL,3.0,0.8391,53439,4,1,3,no_action,35,True
6adebff7-f6c4-4c87-881b-24ec40dc21d3,2024-04-25T01:00:00+00:00,YouTube,GB,Cricket,IPL,3.0,0.959,200,1,3,4,appeal_filed,27,True
a05d118e-90c9-4f37-ab8c-27e95c9c5119,2024-05-29T15:00:00+00:00,TikTok,BD,Football,Premier League,2.0,0.7249,3542,15,2,5,takedown_successful,74,True
c4264dac-2c82-4230-9c18-bbfbf1abb2b0,2023-08-20T21:00:00+00:00,Telegram,BR,Cricket,,1.0,0.883,1635,21,6,8,content_removed_voluntarily,61,True
79f21e4d-6272-42b4-be55-92dcc333931b,2023-12-22T20:00:00+00:00,YouTube,BR,Football,Premier League,2.0,0.8282,1219,20,4,12,takedown_pending,98,True
67ca8d75-fe49-44d8-b8c3-ae9ec9227989,2023-01-20T20:00:00+00:00,Twitter/X,GB,Cricket,,1.0,0.8667,499,20,4,1,takedown_pending,79,False
529c7211-fa66-4f7d-9310-667d87b4629c,2024-03-20T20:00:00+00:00,Telegram,IN,Football,Premier League,2.0,0.888,329,20,2,3,no_action,82,True
37449b18-6925-4cff-bd94-31e29a537ef2,2024-02-27T21:00:00+00:00,TikTok,PK,Football,Premier League,2.0,0.99,2070,21,1,2,takedown_successful,32,True
d3c699fe-9d60-4967-97bf-38fa5b1bca7e,2023-11-14T18:00:00+00:00,Instagram,AE,Boxing/MMA,,1.0,0.899,546,18,1,11,takedown_pending,6,False
eba32951-474c-4930-9b28-4bed0b67c82a,2024-05-12T03:00:00+00:00,Facebook,PK,Cricket,IPL,3.0,0.941,188398,3,6,5,content_removed_voluntarily,51,False
66ecaeec-133a-462d-b73c-7fc356eb2bec,2023-05-24T07:00:00+00:00,Discord,FR,Football,Premier League,2.0,0.9731,21569,7,2,5,content_removed_voluntarily,31,True
9592cb62-087a-4a9a-920b-3d48e925f5ef,2023-11-17T21:00:00+00:00,Discord,BR,Basketball,,1.0,0.708,20146,21,4,11,takedown_successful,28,False
1d3f3c9d-bcf7-4825-a500-16686c66f052,2024-03-26T13:00:00+00:00,TikTok,SA,Football,Premier League,2.0,0.9462,1307,13,1,3,no_action,113,True
6a31af03-a77b-48b6-83cc-ac31e56cf673,2023-05-29T18:00:00+00:00,YouTube,PK,Football,Premier League,2.0,0.8579,177406,18,0,5,takedown_successful,118,True
5077c221-98aa-42ce-b722-4d9ef26a571e,2023-09-03T19:00:00+00:00,YouTube,FR,Football,Premier League,2.0,0.8956,42,19,6,9,takedown_successful,118,True
0cf271e4-f31b-482b-affe-cb6646e2cf08,2023-04-03T14:00:00+00:00,Twitter/X,IN,Football,Premier League,2.0,0.8423,105,14,0,4,takedown_pending,102,True
ec03f4dd-9989-497d-a0ec-f97ae59e6c47,2023-03-24T18:00:00+00:00,YouTube,BR,Basketball,,1.0,0.986,119545,18,4,3,takedown_pending,46,True
ba9a8a1c-1786-4ccb-9462-5030ebb8ce0e,2023-12-01T20:00:00+00:00,Discord,US,Cricket,,1.0,0.7764,1735,20,4,12,takedown_successful,26,True
1bc375af-1d4a-42f0-b12c-c71bf3d1d422,2023-11-18T05:00:00+00:00,Telegram,SA,F1,,1.0,0.9459,131694,5,5,11,content_removed_voluntarily,41,True
52b38cda-1fdf-4f17-a9f8-37dc033eb35f,2023-05-17T10:00:00+00:00,TikTok,PK,Cricket,IPL,3.0,0.7613,312,10,2,5,takedown_successful,49,False
0c24068d-7042-4993-b63d-7c12eedbdfc8,2023-08-18T23:00:00+00:00,Facebook,US,Football,Premier League,2.0,0.99,93,23,4,8,takedown_successful,52,True
7ef142c1-f7b0-4dfb-8f98-ddca5347ced3,2023-09-24T06:00:00+00:00,YouTube,FR,Cricket,,1.0,0.7605,11245,6,6,9,no_action,59,False
de9d208d-b18f-4dad-82b4-dd36a37f02b7,2024-05-21T12:00:00+00:00,Telegram,FR,Tennis,Grand Slam,1.5,0.8665,1463,12,1,5,takedown_successful,28,False
3ccc0e5a-02b1-4abe-8a50-1dc172785101,2023-10-17T20:00:00+00:00,YouTube,AE,Cricket,,1.0,0.99,1124,20,1,10,takedown_pending,117,True
9420a633-ae88-43db-9193-9a7ac1e2b098,2024-04-14T00:00:00+00:00,Telegram,PK,Football,Premier League,2.0,0.8311,44811,0,6,4,takedown_successful,13,True
7e16bdf3-1d2d-4df9-9d3d-b7b2dbd9d44e,2023-02-23T23:00:00+00:00,YouTube,BD,Football,Premier League,2.0,0.7634,57716,23,3,2,appeal_filed,104,True
0bbdee77-9962-4e69-a86c-0e10fec2aa48,2023-09-17T20:00:00+00:00,YouTube,BD,Football,Premier League,2.0,0.9804,4330,20,6,9,takedown_pending,120,True
3d1c0fff-073b-475e-9475-1e8f6d80e7e3,2024-04-24T06:00:00+00:00,Discord,AE,Cricket,IPL,3.0,0.8596,2692,6,2,4,takedown_successful,47,False
43532857-3c15-4790-8552-1912dc7e69e7,2023-10-17T19:00:00+00:00,Discord,PK,Cricket,,1.0,0.9344,43336,19,1,10,takedown_successful,20,True
33347cba-5304-43ca-a929-c1e98fd93777,2023-07-07T18:00:00+00:00,Telegram,AE,Cricket,,1.0,0.8365,43669,18,4,7,takedown_successful,91,True
3b753697-c09a-4949-ab8d-143171792b68,2024-04-13T07:00:00+00:00,Discord,IN,Cricket,IPL,3.0,0.8987,295319,7,5,4,content_removed_voluntarily,73,False
f5b8d20d-ce36-4cb6-84fa-3467ace0da37,2023-08-06T23:00:00+00:00,Telegram,NG,Cricket,,1.0,0.9427,20200,23,6,8,takedown_pending,13,False
1d292257-9b97-4086-a1df-e8714922073b,2023-01-27T20:00:00+00:00,TikTok,BD,Football,Premier League,2.0,0.99,83506,20,4,1,takedown_pending,35,True
f0e570be-c3cf-4b7d-9c16-d21b5316f515,2023-01-06T23:00:00+00:00,TikTok,FR,Cricket,,1.0,0.834,59291,23,4,1,no_action,73,True
5a9703b6-153e-4875-9318-2709369ebd01,2023-02-19T13:00:00+00:00,Discord,TR,Football,Premier League,2.0,0.8518,986,13,6,2,content_removed_voluntarily,52,True
9aad817a-70b3-458c-9c5d-44c524c72f31,2023-08-02T16:00:00+00:00,YouTube,US,F1,,1.0,0.8589,549,16,2,8,content_removed_voluntarily,95,True
7db4b0eb-39fa-48fa-a429-c40800453581,2023-11-14T19:00:00+00:00,YouTube,IN,Football,Premier League,2.0,0.9069,1763,19,1,11,takedown_pending,12,True
e86d2cd5-a24b-4761-8f53-e200d4e56f54,2024-01-13T10:00:00+00:00,TikTok,IN,Football,Premier League,2.0,0.9626,17476,10,5,1,no_action,68,True
68b54b3f-b0a4-4a35-a2aa-f5bab3d23f3f,2024-06-21T14:00:00+00:00,YouTube,DE,Football,FIFA World Cup,5.0,0.9049,3335,14,4,6,takedown_successful,10,False
657cddd1-942d-46fe-9f6c-1a13264f804d,2024-06-09T18:00:00+00:00,YouTube,AE,Basketball,NBA Playoffs,2.0,0.9136,15760,18,6,6,takedown_pending,99,True
6b43e94f-058e-4d6a-95f9-692bdf63e1d9,2023-04-27T20:00:00+00:00,Telegram,IN,Football,Premier League,2.0,0.99,554,20,3,4,takedown_pending,86,True
b9ee0967-9c64-40db-8baa-f7422c90b720,2023-09-29T23:00:00+00:00,Twitter/X,IN,Cricket,,1.0,0.9618,25352,23,4,9,content_removed_voluntarily,14,True
9490000b-fcc7-44a6-970e-433d1ba0d699,2023-01-19T16:00:00+00:00,Telegram,US,Football,Premier League,2.0,0.7831,63417,16,3,1,takedown_successful,105,False
41f39567-b9e4-43da-8ee7-6964832f6e26,2024-01-05T20:00:00+00:00,TikTok,BD,Cricket,,1.0,0.9458,174,20,4,1,takedown_pending,56,False
bd1ce5bc-7698-4924-8672-641f7c1f0af1,2023-07-15T14:00:00+00:00,YouTube,AE,Cricket,,1.0,0.9031,1483,14,5,7,takedown_pending,26,True
d089884f-8882-4b50-80eb-95e1217682df,2024-02-06T15:00:00+00:00,Telegram,BR,Football,Premier League,2.0,0.9198,1679,15,1,2,takedown_pending,94,True
947f8a33-23eb-46d1-b6fb-0851edd33c7c,2023-10-25T18:00:00+00:00,YouTube,GB,Football,Premier League,2.0,0.8161,2577,18,2,10,takedown_pending,55,True
25ab17d2-8158-4d22-aa55-f39b3bf62f98,2023-03-07T22:00:00+00:00,YouTube,AE,Football,Premier League,2.0,0.7472,29900,22,1,3,appeal_filed,3,True
82211123-ea82-49b7-b8ea-500dd5fca015,2023-07-16T15:00:00+00:00,Telegram,IN,Boxing/MMA,,1.0,0.8223,91611,15,6,7,takedown_successful,38,True
144a1c8f-e58b-41b2-8194-3a1876329608,2024-02-04T21:00:00+00:00,TikTok,TR,Basketball,,1.0,0.972,5338,21,6,2,appeal_filed,86,True
1eeb094f-66e0-48dd-8e66-cb367a92aae1,2023-06-27T09:00:00+00:00,YouTube,BR,Boxing/MMA,,1.0,0.8215,1547,9,1,6,appeal_filed,23,False
76cd1c41-9430-4d29-81de-b1d14f89c711,2024-05-30T21:00:00+00:00,YouTube,IN,Cricket,IPL,3.0,0.8823,4509,21,3,5,no_action,101,True
c9c72f00-ab41-4ec3-8dd3-09ebc5478423,2023-02-17T13:00:00+00:00,Telegram,US,Football,Premier League,2.0,0.8193,40288,13,4,2,takedown_pending,108,True
33a74569-73f3-47e2-b528-c150f195583f,2023-04-19T19:00:00+00:00,Twitter/X,IN,Football,Premier League,2.0,0.7704,3072,19,2,4,takedown_successful,27,False
a014d386-ab08-460e-96a6-8107062ea41a,2023-06-10T14:00:00+00:00,YouTube,SA,Basketball,NBA Playoffs,2.0,0.9737,1543,14,5,6,content_removed_voluntarily,57,False
171a49ff-c194-4e24-a5d1-72659b11b659,2023-01-07T22:00:00+00:00,YouTube,PK,Cricket,,1.0,0.9475,177,22,5,1,takedown_successful,81,True
3fe75347-9bfe-4c1c-95ad-e812931b62ed,2023-06-05T17:00:00+00:00,Telegram,BR,Football,FIFA World Cup,5.0,0.8054,1828,17,0,6,takedown_successful,2,True
03920702-d774-4933-8670-bb778989a9d1,2024-06-13T05:00:00+00:00,YouTube,ID,Cricket,,1.0,0.9278,13805,5,3,6,no_action,8,False
cdeed842-9517-48e1-b14a-d1f9807140f1,2024-06-16T17:00:00+00:00,Facebook,TR,Tennis,Grand Slam,1.5,0.8677,135,17,6,6,no_action,79,False
ecac4e0a-dbb2-4ff1-94ca-3a81e0405eb7,2024-02-18T20:00:00+00:00,Facebook,GB,Football,Premier League,2.0,0.8117,2201,20,6,2,content_removed_voluntarily,84,True
7c48e9f8-a209-441c-a64f-b6d769108ed3,2023-07-22T05:00:00+00:00,YouTube,BD,Basketball,,1.0,0.9507,3561,5,5,7,takedown_pending,40,True
b3279560-2e10-49d5-b5e6-79c8efd8104f,2023-06-13T01:00:00+00:00,Discord,GB,Cricket,,1.0,0.8135,92913,1,1,6,no_action,15,True
ee566bc2-74a0-45e8-8ed4-3ec5ef891394,2024-01-17T20:00:00+00:00,YouTube,IN,Football,Premier League,2.0,0.9277,13175,20,2,1,no_action,104,True
ae4bd8d7-cfa3-4b6c-8051-e373819fa9fe,2023-08-28T14:00:00+00:00,TikTok,BR,Football,Premier League,2.0,0.9275,409,14,0,8,appeal_filed,14,True
33d51761-dd88-4adc-9fc8-d6f0e31fc1b0,2023-07-17T18:00:00+00:00,Telegram,AE,Football,FIFA World Cup,5.0,0.9504,592,18,0,7,takedown_successful,87,True
afd521d1-2130-46bc-9ec2-64412638c44c,2024-06-15T22:00:00+00:00,TikTok,US,F1,,1.0,0.9261,11655,22,5,6,takedown_successful,65,True
4b48bb86-2424-4664-a874-4296b69d6fa9,2024-04-13T23:00:00+00:00,YouTube,SA,Football,Premier League,2.0,0.8602,206,23,5,4,no_action,16,True
d8d7fff5-61d9-47f0-8f3a-452eaade34b2,2024-02-23T07:00:00+00:00,TikTok,IN,Cricket,,1.0,0.8857,801,7,4,2,content_removed_voluntarily,19,True
92a342fd-3b74-4160-99ca-bbf99a22a6f0,2024-03-07T23:00:00+00:00,YouTube,PK,Cricket,IPL,3.0,0.8797,3550,23,3,3,takedown_successful,62,True
7da44376-3a14-4571-aed6-346a2084258a,2024-04-08T21:00:00+00:00,YouTube,TR,Football,Premier League,2.0,0.8748,18303,21,0,4,takedown_pending,58,True
e96835fc-0b4c-4914-aed8-a09318dcabee,2023-06-02T15:00:00+00:00,Discord,US,Football,FIFA World Cup,5.0,0.8886,85413,15,4,6,content_removed_voluntarily,95,True
127dec1c-57bb-4469-8704-26ab39df88b4,2023-04-01T20:00:00+00:00,TikTok,BR,Basketball,NBA Playoffs,2.0,0.9598,3785,20,5,4,takedown_pending,25,False
3b1b4f55-6845-4e9d-abc6-3c1a47c50001,2023-02-24T19:00:00+00:00,Discord,SA,Cricket,,1.0,0.8263,26584,19,4,2,takedown_successful,107,True
57756936-efee-440c-b35e-0211d67a3a11,2024-03-30T21:00:00+00:00,TikTok,AE,Cricket,IPL,3.0,0.7974,2060,21,5,3,content_removed_voluntarily,41,True
573f6729-29e0-4b62-8b7d-2c2ec00ac9ef,2023-04-04T23:00:00+00:00,YouTube,PK,Cricket,IPL,3.0,0.8853,65,23,1,4,takedown_successful,13,True
b34f6edf-8fc1-4633-b066-8a23b6ea2cf6,2024-02-27T13:00:00+00:00,Facebook,DE,Cricket,,1.0,0.834,324,13,1,2,takedown_successful,66,True
69a4b1d6-99e4-4d0a-8bd3-3ffc68335d1e,2024-01-30T13:00:00+00:00,YouTube,GB,Cricket,,1.0,0.99,4667,13,1,1,takedown_successful,98,True
ce6207f0-45c0-4166-8c5a-f2c8ba1b33ff,2023-05-09T19:00:00+00:00,YouTube,BR,Football,Premier League,2.0,0.9005,9243,19,1,5,takedown_pending,22,True
996a9534-1725-4b05-8841-b84f241e243f,2024-03-09T18:00:00+00:00,Telegram,AE,Tennis,,1.0,0.8278,2560,18,5,3,content_removed_voluntarily,49,False
9699b1d7-7c16-43e8-b59a-dc88d6579616,2023-08-06T22:00:00+00:00,Telegram,IN,Football,Premier League,2.0,0.99,165479,22,6,8,appeal_filed,36,False
4610186c-51d5-4056-84fb-bf3272356d1b,2023-08-04T18:00:00+00:00,Twitter/X,AR,Boxing/MMA,,1.0,0.7325,7946,18,4,8,appeal_filed,42,True
270ac316-6edb-446c-a7ca-fd3cb5a36e5f,2024-04-15T15:00:00+00:00,Facebook,IN,Boxing/MMA,,1.0,0.7124,5600,15,0,4,takedown_pending,51,True
4f481fd3-987f-4bbb-a487-fdbe815f2720,2023-03-21T02:00:00+00:00,Twitter/X,US,Football,Premier League,2.0,0.7917,17154,2,1,3,takedown_successful,99,True
b9d6fc3c-9818-4242-b239-a0aa60076ee7,2023-01-09T18:00:00+00:00,Facebook,AE,Cricket,,1.0,0.99,301,18,0,1,no_action,46,True
275891b7-a7dd-418a-b76e-8629dd93dd7e,2023-11-07T12:00:00+00:00,Instagram,ID,Cricket,,1.0,0.7553,470,12,1,11,takedown_pending,22,True
7cba40c1-d377-4a4a-825d-1726c41cb2d3,2023-06-29T19:00:00+00:00,Discord,IN,Boxing/MMA,,1.0,0.8856,8797,19,3,6,content_removed_voluntarily,3,False
1d29fc1a-8d26-4dd7-84c7-26e1b7cdd1b0,2023-09-16T19:00:00+00:00,YouTube,FR,Football,Premier League,2.0,0.9045,42316,19,5,9,no_action,36,True
92c18203-310c-4e1e-af3e-be74621eeee6,2024-06-14T18:00:00+00:00,YouTube,IN,Basketball,NBA Playoffs,2.0,0.8709,3507,18,4,6,takedown_successful,43,True
1693c085-1fdf-417f-8e42-bc6b1baabbaf,2023-01-26T12:00:00+00:00,TikTok,FR,Boxing/MMA,,1.0,0.9034,172,12,3,1,takedown_successful,103,True
efdbe91f-eba9-43a2-8f8e-1e394e751f26,2023-12-09T12:00:00+00:00,YouTube,FR,Tennis,,1.0,0.9475,29658,12,5,12,takedown_successful,10,True
c399c1b0-4cde-4272-8a72-b48ea94103c8,2024-03-25T20:00:00+00:00,TikTok,IN,Cricket,IPL,3.0,0.9478,2241,20,0,3,takedown_pending,9,True
dc316bde-66ef-46c9-8865-9ae3a55fe6f6,2023-02-27T03:00:00+00:00,Twitter/X,AE,Football,Premier League,2.0,0.8944,313,3,0,2,content_removed_voluntarily,80,True
55368232-d541-420b-a4b5-cea4cf32c872,2024-01-29T21:00:00+00:00,Twitter/X,GB,Cricket,,1.0,0.99,2357,21,0,1,takedown_successful,14,True
7effb7ae-f083-4180-8ac3-05ea6ae1c3cc,2023-03-11T21:00:00+00:00,Telegram,GB,Football,Premier League,2.0,0.8266,703,21,5,3,appeal_filed,57,True
c6c7273c-83a9-4c2c-83dd-648fc1a4e069,2023-05-21T04:00:00+00:00,YouTube,AE,F1,,1.0,0.8819,518,4,6,5,takedown_successful,48,False
dc522c52-eccb-4327-af95-5d2726aa5425,2024-06-14T20:00:00+00:00,Telegram,IN,Tennis,Grand Slam,1.5,0.8109,3698,20,4,6,takedown_successful,26,True
de11f2b0-0703-4e71-940f-46b708a3531a,2023-07-26T15:00:00+00:00,TikTok,US,F1,,1.0,0.8219,5915,15,2,7,takedown_successful,59,False
e23fa088-0605-49a9-99ae-86f74c11e0dd,2023-02-13T12:00:00+00:00,Telegram,IN,Cricket,,1.0,0.8379,5212,12,0,2,appeal_filed,105,True
12966093-0af1-4494-a215-a0dc2b8a3916,2024-01-20T17:00:00+00:00,Twitter/X,IN,Cricket,,1.0,0.8162,332,17,5,1,takedown_pending,117,True
ddf1ef88-61c3-430b-ba95-3a07b995ad72,2023-02-14T11:00:00+00:00,Telegram,IN,Cricket,,1.0,0.9593,1008,11,1,2,takedown_successful,34,False
4df3cbd8-603e-40bb-8d07-5ab9c7982cf9,2023-01-22T08:00:00+00:00,TikTok,AR,Cricket,,1.0,0.9018,1461,8,6,1,takedown_successful,68,False
53e82650-a855-4d13-8852-683335d86374,2024-03-20T04:00:00+00:00,Telegram,DE,Basketball,,1.0,0.9656,543,4,2,3,takedown_successful,77,True
e20513ff-2b4d-4dbc-be39-8ffdf3fe81d1,2023-09-08T21:00:00+00:00,TikTok,AR,Cricket,,1.0,0.9159,5524,21,4,9,takedown_successful,66,False
db4a694a-aaad-43c5-8426-5d914b0c4b3a,2024-05-15T21:00:00+00:00,Discord,BR,Football,Premier League,2.0,0.9284,461,21,2,5,content_removed_voluntarily,97,True
6fc676b4-794e-4b1f-93ac-1ebb1e9f07b6,2024-05-25T18:00:00+00:00,YouTube,BD,Football,Premier League,2.0,0.86,790,18,5,5,no_action,75,True
c38a06e6-9ccd-4ae9-b9cb-68c8dd69f444,2023-08-01T22:00:00+00:00,YouTube,IN,Cricket,,1.0,0.7887,1972,22,1,8,takedown_successful,108,True
2f89a233-fb65-491f-9766-e509d9c2e177,2023-03-28T21:00:00+00:00,Telegram,SA,Cricket,IPL,3.0,0.9727,1071,21,1,3,takedown_successful,48,True
5ddb421d-fd1e-4210-bbd2-388a916f634a,2023-11-21T16:00:00+00:00,Telegram,IN,Football,Premier League,2.0,0.9045,1760,16,1,11,content_removed_voluntarily,66,True
